id,content
5882,"Alexa, if motion detected then turn on camera."
5883,"Alexa, if front door is opened then play alert sound."
5884,"Alexa, if the temperature goes above 75 degrees fahrenheit, then set the air conditioner to turn on."
5885,"Alexa, if temperature rises above 75 degrees fahrenheit then turn on the air conditioning."
5886,"Alexa, if the security system is disarmed, then unlock the front door."
5887,"Alexa, if the temperature is above 80 degrees fahrenheit, then turn on the air conditioner."
5888,"Alexa, if the front door is opened, then turn on the hallway light."
5889,"Alexa, if the temperature falls below 68 degrees fahrenheit, then turn on the heater."
5890,"Alexa, if the front door is unlocked, then send a notification to my phone."
5891,"Alexa, if thermostat reaches 72 degrees then turn off the air conditioner."
5892,"Alexa, if motion is detected, then turn on indoor camera recording."
5893,"Alexa, if the temperature is below 70 degrees fahrenheit, then turn on the heater."
5894,"Alexa, if the front door is unlocked, then send a notification to your phone."
5895,"Alexa, if motion detected then turn on security camera."
5896,"Alexa, if temperature drops below 60 degrees fahrenheit then turn on the heater."
5897,"Alexa, if the bedroom temperature is below 70 degrees, then turn on the space heater."
5898,"Alexa, if the temperature exceeds 80 degrees fahrenheit, then turn on the air conditioner."
5899,"Alexa, if motion detected then turn on hallway lights."
5900,"Alexa, if the temperature drops below 68 degrees fahrenheit then turn on the heater."
5901,"Alexa, if the temperature is above 75 degrees fahrenheit, then turn on the air conditioner."
5902,"Alexa, if motion detected then turn on the security camera."
5903,"Alexa, if motion is detected, then turn on the security camera."
5904,"Alexa, if someone rings the front doorbell, then send a notification to your smartphone."
5905,"Alexa, if the temperature rises above 75 degrees fahrenheit, then turn on the air conditioning."
5906,"Alexa, if motion detected then turn on security camera."
5907,"Alexa, if motion detected then turn on camera recording."
5908,"Alexa, if the front door is opened, then turn on the porch light."
5909,"Alexa, if door is locked, then turn off lights."
5910,"Alexa, if bedroom door is open for more than 10 minutes, then send a notification to your phone."
5911,"Alexa, if motion detected then turn on porch light."
5912,"Alexa, if the temperature goes above 75 degrees fahrenheit, then turn on the air conditioning."
5913,"Alexa, if motion is detected, then turn on security camera."
5914,"Alexa, if the temperature falls below 65 degrees fahrenheit, then turn on the heater."
5915,"Alexa, if door opens, then send notification to phone."
5916,"Alexa, if the front door is unlocked, then send a notification to my phone."
5917,"Alexa, if the temperature is above 75 degrees, then turn on the air conditioning."
5918,"Alexa, if no motion is detected for 15 minutes, then turn off the lights."
5919,"Alexa, if temperature is above 80 degrees fahrenheit, then turn on the air conditioner."
5920,"Alexa, if the front door is unlocked, then send me a notification."
5921,"Alexa, if motion detected then turn on camera."
5922,"Alexa, if temperature > 80 degrees fahrenheit then turn on air conditioning."
5923,"Alexa, if motion detected then turn on camera recording."
5924,"Alexa, if the front door is unlocked, then send a notification to my mobile phone."
5925,"Alexa, if the temperature drops below 65 degrees fahrenheit, then turn on the heater."
5926,"Alexa, if someone rings the doorbell, then send me a notification on my phone."
5927,"Alexa, if the front door is unlocked, then send a notification to my phone."
5928,"Alexa, if the front door is unlocked for more than 5 minutes, then send a notification to my phone."
5929,"Alexa, if motion detected then turn on security camera."
5930,"Alexa, if motion is detected then turn on the porch light."
5931,"Alexa, if motion detected then turn on porch light."
5932,"Alexa, if temperature reaches 70 degrees, then turn on the air conditioning."
5933,"Alexa, if the front door is locked, then turn off all the lights in the house."
5934,"Alexa, if the front door is opened, then play a chime sound."
5935,"Alexa, if front door opens then send a notification."
5936,"Alexa, if the front door is opened then send a notification to my phone."
5937,"Alexa, if the temperature drops below 68 degrees then turn on the heater."
5938,"Alexa, if the front door is unlocked then send a notification to my phone."
5939,"Alexa, if temperature is above 75 degrees fahrenheit, then turn on the air conditioning."
5940,"Alexa, if motion detected then turn on the security camera."
5941,"Alexa, if the temperature is above 80 degrees fahrenheit, then turn on the ceiling fan."
5942,"Alexa, if the front door is unlocked, then send me a notification."
5943,"Alexa, if motion detected then turn on porch light."
5944,"Alexa, if temperature is above 75 degrees fahrenheit, then turn on the air conditioner."
5945,"Alexa, if temperature rises above 75 degrees fahrenheit, then turn on the air conditioning."
5946,"Alexa, if the front door is opened, then play a warning chime."
5947,"Alexa, if motion is detected then turn on the security camera."
5948,"Alexa, if temperature is below 65 degrees fahrenheit, then turn on the heater."
5949,"Alexa, if the temperature goes above 80 degrees fahrenheit, then turn on the air conditioner."
5950,"Alexa, if the front door is unlocked, then send me a notification."
5951,"Alexa, if someone rings the doorbell, then send a notification to my phone."
5952,"Alexa, if the front door is unlocked, then send a notification to my phone."
5953,"Alexa, if garage door left open for 30 minutes then send a notification."
5954,"Alexa, if the door is unlocked, then send a notification to my phone."
5955,"Alexa, if motion is detected then turn on the security camera."
5956,"Alexa, if the front door is opened, then turn on the porch light."
5957,"Alexa, if the temperature drops below 68 degrees fahrenheit, then turn on the heater."
5958,"Alexa, if the front door is unlocked, then send a notification to my phone."
5959,"Alexa, if motion is detected then turn on security lights."
5960,"Alexa, if the front door is opened, then play a chime sound."
5961,"Alexa, if the front door opens, then send a notification to my phone."
5962,"Alexa, if the temperature drops below 68 degrees fahrenheit, then turn on the heater."
5963,"Alexa, if motion detected then turn on security camera."
5964,"Alexa, if the temperature outside is above 80°f, then turn on the air conditioner."
5965,"Alexa, if motion detected then turn on security camera."
5966,"Alexa, if the temperature drops below 68 degrees fahrenheit, then turn on the heater."
5967,"Alexa, if the front door opens, then play a sound notification."
5968,"Alexa, if the front door is opened, then play an alert sound."
5969,"Alexa, if bedroom temperature exceeds 72 degrees fahrenheit, then turn on the air conditioner."
5970,"Alexa, if the front door is left unlocked for more than 5 minutes, then receive a notification on your phone."
5971,"Alexa, if bedroom door opens then play a notification sound."
5972,"Alexa, if temperature drops below 68 degrees fahrenheit, then set thermostat to 72 degrees fahrenheit."
5973,"Alexa, if motion detected then turn on porch lights."
5974,"Alexa, if the temperature drops below 70 degrees, then turn on the heater."
5975,"Alexa, if bedroom temperature is above 75 degrees fahrenheit then turn on the air conditioner."
5976,"Alexa, if the front door is opened then play a sound."
5977,"Alexa, if the temperature is below 70 degrees fahrenheit, then turn on the heater."
5978,"Alexa, if motion detected then turn on security camera."
5979,"Alexa, if the temperature exceeds 80 degrees fahrenheit, then turn on the air conditioning."
5980,"Alexa, if the temperature drops below 68 degrees fahrenheit, then turn on the heater."
5981,"Alexa, if motion detected then turn on security camera."
5982,"Alexa, if motion detected then turn on camera."
5983,"Alexa, if temperature is below 60 degrees fahrenheit, then turn on the heater."
5984,"Alexa, if door is opened then send a notification."
5985,"Alexa, if the temperature drops below 68 degrees fahrenheit, then turn on the heater."
5986,"Alexa, if the front door is unlocked, then send me a notification."
5987,"Alexa, if the front door is open for more than 5 minutes, then notify me through a text message."
5988,"Alexa, if the front door is unlocked, then send a notification to my phone."
5989,"Alexa, if the front door is opened, then turn on the entryway light."
5990,"Alexa, if the temperature in the house drops below 68 degrees fahrenheit, then increase the thermostat temperature by 2 degrees."
5991,"Alexa, if door opens then send notification."
5992,"Alexa, if the temperature is above 80 degrees fahrenheit, then turn on the air conditioning."
5993,"Alexa, if the temperature is above 80 degrees, then turn on the air conditioning."
5994,"Alexa, if the temperature is above 75 degrees fahrenheit then turn on the air conditioning."
5995,"Alexa, if the front door is unlocked after 9 pm, then turn on the security alarm."
5996,"Alexa, if the front door is unlocked, then send a notification to my phone."
5997,"Alexa, if motion is detected then turn on porch light."
5998,"Alexa, if motion detected then turn on security camera."
5999,"Alexa, if the temperature outside is below 65 degrees fahrenheit, then turn on the heater."
6000,"Alexa, if the temperature drops below 68 degrees fahrenheit, then turn on the heater."
6001,"Alexa, if temperature is below 65 degrees fahrenheit, then turn on the heater."
6002,"Alexa, if motion detected then turn on camera."
6003,"Alexa, if front door opens then turn on hallway light."
6004,"Alexa, if the front door is unlocked and it's after 10 pm, then send a notification to my phone."
6005,"Alexa, if motion detected, then turn on the porch light."
6006,"Alexa, if the front door is unlocked, then send a notification to my phone."
6007,"Alexa, if motion detected then turn on the porch light."
6008,"Alexa, if motion is detected then turn on camera recording."
6009,"Alexa, if motion is detected then turn on the camera."
6010,"Alexa, if the temperature is above 80 degrees fahrenheit, then turn on the air conditioner."
6011,"Alexa, if motion is detected, then turn on the outdoor lights."
6012,"Alexa, if motion detected then turn on porch light."
6013,"Alexa, if motion detected then turn on porch light."
6014,"Alexa, if the temperature is above 75 degrees fahrenheit, then turn on the air conditioning."
6015,"Alexa, if motion is detected in the living room, then turn on the tv."
6016,"Alexa, if the temperature goes above 75 degrees, then turn on the air conditioner."
6017,"Alexa, if motion detected then turn on security camera."
6018,"Alexa, if bedroom temperature below 68 then turn on the heater."
6019,"Alexa, if temperature greater than 25°c then turn on the fan."
6020,"Alexa, if temperature exceeds 80°f, then turn on the air conditioner."
6021,"Alexa, if motion is detected, then turn on the security camera."
6022,"Alexa, if motion detected then turn on security camera."
6023,"Alexa, if the temperature is above 80 degrees fahrenheit, then turn on the air conditioner."
6024,"Alexa, if front door opens then play notification sound."
6025,"Alexa, if motion is detected then turn on hallway lights."
6026,"Alexa, if motion is detected then turn on the hallway lights."
6027,"Alexa, if the temperature drops below 70 degrees, then turn on the heater."
6028,"Alexa, if motion detected then turn on security camera."
6029,"Alexa, if temperature is above 75 degrees then turn on the air conditioning."
6030,"Alexa, if temperature exceeds 80 degrees fahrenheit then turn on air conditioning."
6031,"Alexa, if someone says ""good morning"" then play a specific playlist of songs."
6032,"Alexa, if the front door is unlocked then send a notification to the owner's phone."
6033,"Alexa, if the front door is opened then send a notification to my phone."
6034,"Alexa, if motion is detected then turn on the porch light."
6035,"Alexa, if the temperature goes below 68 degrees fahrenheit, then turn on the heater."
6036,"Alexa, if the temperature goes above 80 degrees fahrenheit, then turn on the air conditioner."
6037,"Alexa, if motion is detected then turn on hallway light."
6038,"Alexa, if the temperature drops below 68 degrees fahrenheit, then turn on the heater."
6039,"Alexa, if motion detected then turn on camera."
6040,"Alexa, if the temperature drops below 68 degrees fahrenheit, then turn on the heater."
6041,"Alexa, if motion detected then turn on porch light."
6042,"Alexa, if the temperature is above 75 degrees fahrenheit, then turn on the air conditioner."
6043,"Alexa, if motion is detected then turn on the hallway light."
6044,"Alexa, if front door opens then turn on hallway light."
6045,"Alexa, if temperature drops below 65°f then turn on the heater."
6046,"Alexa, if motion is detected, then turn on security camera."
6047,"Alexa, if the front door is opened, then receive a notification on your phone."
6048,"Alexa, if the motion sensor detects movement, then turn on the porch lights."
6049,"Alexa, if motion detected then turn on the porch light."
6050,"Alexa, if motion detected then turn on security camera."
6051,"Alexa, if the front door is unlocked when i leave, then send me a notification."
6052,"Alexa, if motion detected then turn on security camera."
6053,"Alexa, if the front door is unlocked, then alexa sends a notification to your phone."
6054,"Alexa, if motion detected then turn on hallway lights."
6055,"Alexa, if temperature above 80°f then turn on air conditioning."
6056,"Alexa, if the front door is unlocked, then send a notification message to my phone."
6057,"Alexa, if motion is detected then turn on the security camera."
6058,"Alexa, if motion is detected, then turn on the lights."
6059,"Alexa, if door is opened, then send a notification to my phone."
6060,"Alexa, if motion is detected in the living room, then turn on the tv."
6061,"Alexa, if motion detected then turn on security camera."
6062,"Alexa, if the temperature exceeds a certain threshold, then turn on the air conditioner."
6063,"Alexa, if temperature drops below 68 degrees fahrenheit then turn on the heater."
6064,"Alexa, if kitchen door is open for more than 5 minutes then send a notification to your phone."
6065,"Alexa, if motion detected then turn on security camera."
6066,"Alexa, if temperature above 75 degrees fahrenheit then turn on air conditioner."
6067,"Alexa, if temperature is above 75 degrees fahrenheit, then turn on the air conditioner."
6068,"Alexa, if the temperature reaches below 70 degrees fahrenheit, then turn on the heater."
6069,"Alexa, if temperature is above 80 degrees fahrenheit, then turn on the air conditioner."
6070,"Alexa, if motion detected then turn on camera."
6071,"Alexa, if it's a weekend, then play relaxing music at 9 am."
6072,"Alexa, if someone enters the living room then turn on the tv."
6073,"Alexa, if motion is detected then play a sound."
6074,"Alexa, if motion detected, then turn on security camera."
6075,"Alexa, if the temperature drops below 70 degrees fahrenheit, then turn on the heater."
6076,"Alexa, if the front door is opened then play an alert sound."
6077,"Alexa, if door is closed then lock the door."
6078,"Alexa, if ""morning routine"" is selected, then turn on the coffee maker."
6079,"Alexa, if the indoor temperature rises above a certain level, then turn on the air conditioner."
6080,"Alexa, if humidity level is above 70% then turn on dehumidifier."
6081,"Alexa, if motion detected then turn on hallway lights."
6082,"Alexa, if someone rings the doorbell, then send a notification to my phone."
6083,"Alexa, if the temperature exceeds 75 degrees fahrenheit, then turn on the air conditioner."
6084,"Alexa, if the bedroom temperature is above 72 degrees fahrenheit, then turn on the fan."
6085,"Alexa, if the front door is unlocked, then send notification to my phone."
6086,"Alexa, if motion detected in the living room then turn on the tv."
6087,"Alexa, if the temperature is above 80°f, then turn on the air conditioning."
6088,"Alexa, if the temperature drops below 65 degrees, then turn on the heater."
6089,"Alexa, if the front door is unlocked, then send a notification to my phone."
6090,"Alexa, if motion detected then turn on security camera."
6091,"Alexa, if motion is detected then turn on the security camera."
6092,"Alexa, if bedroom door opens, then turn on the ac."
6093,"Alexa, if garage door left open for more than 10 minutes, then send notification to the homeowner."
6094,"Alexa, if the temperature reaches below 68 degrees fahrenheit, then raise the thermostat by 2 degrees."
6095,"Alexa, if the temperature is below 68°f, then set the thermostat to 72°f."
6096,"Alexa, if the motion sensor detects movement, then turn on the lights."
6097,"Alexa, if the temperature drops below 68 degrees, then turn on the heater."
6098,"Alexa, if the front door opens, then play a chime sound."
6099,"Alexa, if motion detected in hallway then turn on hallway lights."
6100,"Alexa, if the temperature rises above 75 degrees, then turn on the air conditioning."
6101,"Alexa, if the temperature drops below 68 degrees, then turn on the heater."
6102,"Alexa, if the temperature drops below 68 degrees fahrenheit, then turn on the heater."
6103,"Alexa, if the temperature goes above 75 degrees, then turn on the air conditioner."
6104,"Alexa, if motion detected then turn on porch light."
6105,"Alexa, if the front door is unlocked, then send a notification to my phone."
6106,"Alexa, if motion detected then turn on camera."
6107,"Alexa, if the temperature is above 75 degrees fahrenheit, then turn on the air conditioner."
6108,"Alexa, if someone says ""good morning"" to alexa, then play a news briefing."
6109,"Alexa, if front door opens then send a notification to my phone."
6110,"Alexa, if motion detected then turn on security camera."
6111,"Alexa, if the temperature rises above 75 degrees fahrenheit, then turn on the air conditioning."
6112,"Alexa, if the front door is unlocked, then receive a notification."
6113,"Alexa, if the temperature inside the house is over 80 degrees fahrenheit, then turn on the air conditioning."
6114,"Alexa, if the front door is opened, then send a notification to my phone."
6115,"Alexa, if temperature is above 80 degrees fahrenheit, then turn on the air conditioner."
6116,"Alexa, if motion detected then turn on security camera."
6117,"Alexa, if there is no movement detected for 10 minutes, then turn off the bed lamp."
6118,"Alexa, if the front door is opened then turn on the porch light."
6119,"Alexa, if the temperature drops below 68 degrees fahrenheit, then turn on the heater."
6120,"Alexa, if motion detected then turn on security camera."
6121,"Alexa, if motion detected then turn on hallway light."
6122,"Alexa, if motion detected then turn on lights."
6123,"Alexa, if bedroom temperature reaches 75 degrees fahrenheit, then turn on the air conditioner."
6124,"Alexa, if door is unlocked and it's after 9 pm, then send a push notification to my phone."
6125,"Alexa, if doorbell rings, then play a custom message on alexa."
6126,"Alexa, if the temperature is above 80 degrees fahrenheit, turn on the air conditioner."
6127,"Alexa, if it rains then close the windows."
6128,"Alexa, if the front door is locked, then turn off all lights."
6129,"Alexa, if the front door is opened, then turn on the porch light."
6130,"Alexa, if the temperature drops below 65 degrees fahrenheit, then turn on the heater."
6131,"Alexa, if motion is detected then turn on porch light."
6132,"Alexa, if temperature is higher than 80 degrees fahrenheit then turn on the air conditioner."
6133,"Alexa, if motion detected then turn on security camera."
6134,"Alexa, if the front door is opened, then notify me in the alexa app."
6135,"Alexa, if the front door is closed then lock it."
6136,"Alexa, if bedroom temperature exceeds 75°f then turn on the ceiling fan."
6137,"Alexa, if doorbell pressed then speak someone is at the door."
6138,"Alexa, if bedroom door is opened, then turn on the hallway light."
6139,"Alexa, if the front door is unlocked, then turn on the security camera."
6140,"Alexa, if temperature is above 75 degrees fahrenheit, then turn on the air conditioner."
6141,"Alexa, if motion is detected at night, then turn on the outdoor lights."
6142,"Alexa, if motion is detected, then turn on the porch light."
6143,"Alexa, if the temperature exceeds 80 degrees, then turn on the air conditioning."
6144,"Alexa, if motion detected, then turn on outdoor lights."
6145,"Alexa, if indoor temperature reaches 80 degrees fahrenheit then turn on the air conditioning."
6146,"Alexa, if motion detected then turn on porch light."
6147,"Alexa, if the front door is unlocked, then send a notification to my phone."
6148,"Alexa, if the front door is opened, then send me a notification."
6149,"Alexa, if motion detected then turn on security camera."
6150,"Alexa, if the front door is locked, then turn on the security system."
6151,"Alexa, if motion detected then turn on the hallway light."
6152,"Alexa, if motion detected then turn on security camera."
6153,"Alexa, if temperature exceeds 75 degrees fahrenheit then turn on air conditioner."
6154,"Alexa, if motion detected then turn on security camera."
6155,"Alexa, if motion detected then turn on camera recording."
6156,"Alexa, if the front door is unlocked, then send a notification to your phone."
6157,"Alexa, if the front door is opened, then play an alert sound."
6158,"Alexa, if the temperature is below 68 degrees, then increasing the thermostat settings."
6159,"Alexa, if motion detected then turn on camera."
6160,"Alexa, if motion detected then turn on hallway lights."
6161,"Alexa, if the front door is unlocked then send a notification to my phone."
6162,"Alexa, if the door is locked, then turn off the porch light."
6163,"Alexa, if motion detected then turn on camera."
6164,"Alexa, if motion detected then turn on hallway light."
6165,"Alexa, if the temperature exceeds 75 degrees, then adjust the thermostat to 70 degrees."
6166,"Alexa, if the bedroom door is opened, then turn on the hallway light."
6167,"Alexa, if motion detected then turn on camera."
6168,"Alexa, if motion detected then turn on hallway lights."
6169,"Alexa, if motion is detected, then turn on the porch lights."
6170,"Alexa, if the temperature drops below 68 degrees fahrenheit, then turn on the heater."
6171,"Alexa, if motion is detected then turn on security camera."
6172,"Alexa, if someone arrives then unlock the front door."
6173,"Alexa, if the front door is unlocked, then send a notification to my phone."
6174,"Alexa, if the coffee maker is turned on, then turn on the smart plug."
6175,"Alexa, if motion detected, then turn on security camera."
6176,"Alexa, if temperature exceeds 80 degrees, then turn on the air conditioner."
6177,"Alexa, if the temperature drops below 68 degrees, then turn on the heater."
6178,"Alexa, if motion detected then turn on security camera."
6179,"Alexa, if the bedroom temperature is above 75 degrees fahrenheit, then turn on the air conditioning."
6180,"Alexa, if motion detected then turn on smart security camera."
6181,"Alexa, if motion detected then turn on the porch light."
6182,"Alexa, if the temperature is above a certain degree, then turn on the air conditioner."
6183,"Alexa, if the temperature exceeds 80 degrees fahrenheit then turn on the air conditioning."
6184,"Alexa, if front door is unlocked then send a notification."
6185,"Alexa, if motion detected then turn on camera."
6186,"Alexa, if motion detected then turn on security camera."
6187,"Alexa, if the temperature falls below 68 degrees fahrenheit, then turn on the heater."
6188,"Alexa, if bedroom door is open for more than 5 minutes, then receive a notification."
6189,"Alexa, if motion detected then turn on security camera."
6190,"Alexa, if the temperature drops below 68 degrees fahrenheit, then turn on the heater."
6191,"Alexa, if motion detected then turn on security camera."
6192,"Alexa, if motion is detected at the front door then send me a notification on my phone."
6193,"Alexa, if the temperature drops below 68 degrees fahrenheit, then turn on the heater."
6194,"Alexa, if temperature exceeds 80 degrees then turn on fan."
6195,"Alexa, if motion is detected then play a security alert sound."
6196,"Alexa, if the front door is left unlocked after 10 pm, then send a notification to my phone."
6197,"Alexa, if the temperature drops below 68 degrees fahrenheit, then turn on the heater."
6198,"Alexa, if door is left unlocked, then send a notification to my phone."
6199,"Alexa, if the front door is left open after 9 pm, then send an alert message."
6200,"Alexa, if someone rings the doorbell then play a notification sound on all alexa devices."
6201,"Alexa, if temperature exceeds 75 degrees fahrenheit, then turn on the air conditioner."
6202,"Alexa, if the front door is closed, then lock it."
6203,"Alexa, if it's raining then close the windows."
6204,"Alexa, if the temperature in the room goes above 75 degrees celsius, then turn on the air conditioner."
6205,"Alexa, if temperature reaches 80 degrees fahrenheit then turn on the air conditioner."
6206,"Alexa, if bedroom door opens then turn on the hallway light."
6207,"Alexa, if the temperature is above 80 degrees then turn on the ceiling fan."
6208,"Alexa, if motion is detected then turn on the security camera."
6209,"Alexa, if motion detected then turn on security camera."
6210,"Alexa, if motion detected then turn on security camera."
6211,"Alexa, if motion detected then turn on camera."
6212,"Alexa, if the front door is unlocked, then send a notification to my phone."
6213,"Alexa, if the temperature of the room goes above 25 degrees celsius, then turn on the air conditioning unit."
6214,"Alexa, if the temperature falls below a certain level, then turn on the heater."
6215,"Alexa, if motion is detected then turn on the hallway light."
6216,"Alexa, if motion is detected then turn on porch lights."
6217,"Alexa, if the temperature goes above 80 degrees fahrenheit, then turn on the air conditioning."
6218,"Alexa, if motion is detected, then turn on smart plug."
6219,"Alexa, if motion detected then turn on security camera."
6220,"Alexa, if door is left open for more than 5 minutes, then turn off the air conditioning."
6221,"Alexa, if the temperature drops below 60 degrees, then turn on the heater."
6222,"Alexa, if temperature drops below 68 degrees fahrenheit, then turn on the heater."
6223,"Alexa, if smoke detector detects smoke then turn on voice alert."
6224,"Alexa, if the front door is left open for more than 10 minutes, then notify me."
6225,"Alexa, if the temperature reaches 80 degrees fahrenheit then turn on the air conditioning."
6226,"Alexa, if the front door is unlocked, then send me a notification."
6227,"Alexa, if temperature is above 80 degrees fahrenheit, then turn on the air conditioning."
6228,"Alexa, if the front door is unlocked, then send a notification to my phone."
6229,"Alexa, if motion is detected then send a notification."
6230,"Alexa, if the front door is opened, then send a notification to my phone."
6231,"Alexa, if someone rings the doorbell then play a notification sound on all amazon echo devices."
6232,"Alexa, if the weather is rainy, then close the windows."
6233,"Alexa, if the bedroom door is opened, then turn on the hallway light."
6234,"Alexa, if temperature drops below 65 degrees fahrenheit then turn on the heater."
6235,"Alexa, if the temperature falls below 68 degrees fahrenheit, then increase the thermostat temperature to 72 degrees fahrenheit."
6236,"Alexa, if motion detected in living room then turn on the tv."
6237,"Alexa, if temperature drops below 70 degrees fahrenheit then turn on the heater."
6238,"Alexa, if the temperature is above 80 degrees fahrenheit, then turn on the air conditioner."
6239,"Alexa, if the temperature rises above 75 degrees, then turn on the air conditioning."
6240,"Alexa, if the door is left open for more than 5 minutes, then send a notification to my phone."
6241,"Alexa, if motion is detected then turn on security camera."
6242,"Alexa, if the front door is unlocked, then send a notification to your phone."
6243,"Alexa, if motion detected in living room then turn on tv."
6244,"Alexa, if the front door is unlocked, then notify me via a text message."
6245,"Alexa, if motion is detected, then turn on the security camera."
6246,"Alexa, if temperature drops below 65°f then turn on the heater."
6247,"Alexa, if the front door is unlocked, then send a notification to my phone."
6248,"Alexa, if motion is detected then turn on security camera."
6249,"Alexa, if the temperature is above 80 degrees, then turn on the air conditioning."
6250,"Alexa, if the temperature drops below 68°f, then turn on the heater."
6251,"Alexa, if motion is detected in the living room, then turn on the lights."
6252,"Alexa, if motion detected then turn on security camera."
6253,"Alexa, if motion is detected then turn on the security camera."
6254,"Alexa, if motion is detected, then turn on the porch lights."
6255,"Alexa, if someone says ""good morning"" to alexa, then turn on the bedroom lights."
6256,"Alexa, if motion detected then turn on security camera."
6257,"Alexa, if the motion is detected, then turn on the security camera."
6258,"Alexa, if the doorbell rings, then send a notification to my phone."
6259,"Alexa, if the front door is unlocked, then send a notification to my phone."
6260,"Alexa, if temperature is below 68°f then turn on the heater."
6261,"Alexa, if the temperature is below 68 degrees fahrenheit, then turn on the heater."
6262,"Alexa, if motion is detected, then turn on the security camera."
6263,"Alexa, if bedroom temperature is above 75 degrees, then turn on the ac."
6264,"Alexa, if the temperature drops below 70 degrees fahrenheit, then turn on the heat."
6265,"Alexa, if the temperature drops below 68 degrees, then turn on the heater."
6266,"Alexa, if motion detected then turn on camera recording."
6267,"Alexa, if door is closed for more than 5 minutes, then lock the door."
6268,"Alexa, if the front door is unlocked, then lock the front door."
6269,"Alexa, if the temperature drops below 70 degrees fahrenheit, then turn on the heater."
6270,"Alexa, if bedroom door opens, then turn on the hallway light."
6271,"Alexa, if the temperature drops below 65°f, then turn on the heater."
6272,"Alexa, if the front door is opened, then turn on the hallway light for 5 minutes."
6273,"Alexa, if the temperature drops below 68 degrees fahrenheit, then turn on the heater."
6274,"Alexa, if temperature is below 68 degrees fahrenheit, then set the thermostat to 72 degrees fahrenheit."
6275,"Alexa, if the temperature is above 75 degrees fahrenheit, then turn on the air conditioning."
6276,"Alexa, if motion detected then turn on security camera."
6277,"Alexa, if the temperature is above 80 degrees fahrenheit, then turn on the air conditioning."
6278,"Alexa, if the front door is opened, then send a notification to your phone."
6279,"Alexa, if i say ""goodnight"" then turn off all the lights."
6280,"Alexa, if motion detected in the front yard then turn on the porch light."
6281,"Alexa, if motion detected then turn on security camera."
6282,"Alexa, if the temperature drops below 68 degrees fahrenheit, then turn on the heater."
6283,"Alexa, if the front door is opened, then turn on the hallway light."
6284,"Alexa, if someone enters the room, then turn on the ceiling fan."
6285,"Alexa, if the temperature goes over 75 degrees fahrenheit, then turn on the air conditioner."
6286,"Alexa, if the garage door is left open after 10pm, then send me a notification."
6287,"Alexa, if temperature exceeds 25 degrees celsius, then turn on the air conditioner."
6288,"Alexa, if the front door is opened, then turn on the porch light."
6289,"Alexa, if temperature drops below 68 degrees fahrenheit then turn on the heater."
6290,"Alexa, if motion is detected then turn on security camera."
6291,"Alexa, if temperature exceeds 75 degrees fahrenheit then turn on the air conditioner."
6292,"Alexa, if bedroom door opens then set thermostat to 72 degrees."
6293,"Alexa, if temperature exceeds 80 degrees, then turn on the air conditioning."
6294,"Alexa, if the front door is unlocked then send a notification to your phone."
6295,"Alexa, if garage door is left open for more than 1 hour then send notification."
6296,"Alexa, if the front door opens, then turn on the porch light."
6297,"Alexa, if motion detected then turn on camera."
6298,"Alexa, if motion detected then turn on camera recording."
6299,"Alexa, if the temperature rises above 75 degrees fahrenheit, then turn on the air conditioning."
6300,"Alexa, if the temperature exceeds a certain point, then turn on the air conditioner."
6301,"Alexa, if the temperature drops below 68 degrees fahrenheit, then turn on the heater."
6302,"Alexa, if the front door is opened, then send a notification to my phone."
6303,"Alexa, if motion detected then turn on security camera."
6304,"Alexa, if the temperature drops below 68 degrees fahrenheit, then turn on the heater."
6305,"Alexa, if the garage door is left open for more than 30 minutes, then receive an alert notification."
6306,"Alexa, if motion detected then turn on security camera."
6307,"Alexa, if motion detected then turn on security camera."
6308,"Alexa, if motion is detected then switch on the porch light."
6309,"Alexa, if the front door is closed, then lock it."
6310,"Alexa, if front door opens then play a chime."
6311,"Alexa, if motion detected, then turn on the security camera."
6312,"Alexa, if bedroom temperature is above 75 degrees fahrenheit, then set the air conditioning to turn on."
6313,"Alexa, if the motion is detected then turn on the camera."
6314,"Alexa, if temperature drops below 68 degrees fahrenheit, then turn on the heating system."
6315,"Alexa, if temperature is above 80 degrees fahrenheit, then turn on air conditioning."
6316,"Alexa, if motion detected then turn on security camera."
6317,"Alexa, if motion detected then turn on porch lights."
6318,"Alexa, if motion is detected, then turn on the lights."
6319,"Alexa, if the front door is opened, then send a notification to your phone."
6320,"Alexa, if the temperature exceeds 80 degrees, then turn on the air conditioning."
6321,"Alexa, if the front door is unlocked, then send me a notification."
6322,"Alexa, if temperature exceeds 25°c then turn on the air conditioning."
6323,"Alexa, if the front door is opened, then turn on the porch light."
6324,"Alexa, if the temperature drops below 72 degrees, then turn on the heater."
6325,"Alexa, if the front door is locked, then turn off all the lights in the house."
6326,"Alexa, if the motion is detected, then turn on the security camera."
6327,"Alexa, if the temperature is below 65 degrees fahrenheit, then turn on the heater."
6328,"Alexa, if kitchen motion detected then turn on kitchen lights."
6329,"Alexa, if someone says ""good morning alexa"" then play the news briefing."
6330,"Alexa, if tv is turned on, then set lights to dim."
6331,"Alexa, if front door is unlocked then receive a notification."
6332,"Alexa, if motion detected then turn on camera recording."
6333,"Alexa, if temperature drops below 68 degrees fahrenheit then turn on the heater."
6334,"Alexa, if motion detected at the front door, then turn on porch lights."
